Date/Time :,2020/12/16 @ 02:59:50 PM,2020/12/17 @ 03:07:58 PM,2020/12/18 @ 02:59:02 PM,2020/12/19 @ 03:07:32 PM,2020/12/20 @ 02:58:37 PM,2020/12/21 @ 03:06:01 PM,2020/12/22 @ 02:58:03 PM,2020/12/23 @ 03:06:55 PM
Survey Type :,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS
X Units :,Meters,Meters,Meters,Meters,Meters,Meters,Meters,Meters
Y Units :,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius
Calibrated Depth Interval :,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Distance Average :,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Time Average :,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59
Asset :,1AP5,1AP5,1AP5,1AP5,1AP5,1AP5,1AP5,1AP5
Probe Name :,1AP5,1AP5,1AP5,1AP5,1AP5,1AP5,1AP5,1AP5
Distance (m),Temp(C),Temp (C),Temp (C),Temp (C),Temp (C),Temp (C),Temp (C),Temp (C)

1399.250,120.835,120.817,121.486,120.758,120.572,120.802,120.958,121.313
1399.750,120.897,120.911,121.454,120.570,120.728,120.802,121.083,121.188
1400.250,121.022,120.911,121.642,120.789,120.759,120.771,121.176,121.501
1400.781,120.835,120.661,121.454,120.508,120.572,120.864,120.989,121.157
1401.281,120.554,120.598,121.079,120.476,120.197,120.489,120.614,121.001
1401.781,120.866,120.661,121.204,120.601,120.509,120.458,120.645,121.219
1402.313,121.022,120.880,121.517,120.758,120.666,120.739,121.020,121.407
1402.813,121.304,121.067,121.673,120.976,121.103,121.052,121.145,121.688
1403.313,121.366,121.130,121.579,121.070,121.103,120.864,121.208,121.563
1403.844,121.304,121.098,121.579,121.070,121.072,120.896,121.051,121.532
1404.344,121.366,121.348,121.861,121.226,121.228,121.302,121.333,121.782
1404.844,121.835,122.005,122.423,121.883,121.634,121.802,121.864,122.344
1405.375,122.272,122.255,122.892,122.101,121.916,122.052,122.145,122.563
1405.875,122.429,122.286,122.923,122.070,121.978,122.083,122.239,122.751
1406.375,122.366,121.942,122.704,122.070,121.978,122.083,121.989,122.719
1406.906,122.272,122.036,122.579,121.883,121.947,122.083,122.145,122.469
1407.406,122.210,122.067,122.736,121.883,121.947,122.052,122.051,122.594
1407.906,121.929,121.942,122.611,121.820,121.822,121.802,122.083,122.563
1408.438,121.835,121.755,122.454,121.633,121.697,121.739,121.926,122.282
1408.938,121.835,121.598,122.173,121.695,121.541,121.552,121.676,121.938
1409.469,121.679,121.536,121.892,121.414,121.228,121.333,121.426,121.751
1409.969,121.616,121.348,122.142,121.320,121.228,121.146,121.395,121.563
1410.469,121.647,121.380,121.954,121.226,121.322,121.302,121.458,121.751
1411.000,121.429,121.286,121.704,121.101,121.072,121.146,121.364,121.751
1411.500,121.022,121.223,121.517,120.914,120.759,120.833,121.020,121.469
1412.000,121.272,121.223,121.704,121.164,120.666,121.052,121.176,121.688
1412.531,121.585,121.473,122.017,121.195,121.072,121.208,121.333,121.688
1413.031,121.460,121.411,121.954,121.195,121.197,121.052,121.301,121.782
1413.531,121.397,121.348,121.923,121.258,121.197,121.052,121.270,121.563
1414.063,121.335,121.411,122.079,121.258,121.197,121.177,121.364,121.719
1414.563,121.585,121.567,122.048,121.289,121.384,121.239,121.458,121.876
1415.063,121.616,121.536,121.986,121.476,121.353,121.427,121.708,121.813
1415.594,121.616,121.536,121.954,121.320,121.416,121.427,121.770,121.938
1416.094,121.929,121.755,122.361,121.445,121.634,121.521,121.864,122.063
1416.594,121.679,121.723,122.642,121.508,121.666,121.427,121.645,122.126
1417.125,121.679,121.723,122.267,121.633,121.666,121.427,121.520,122.126
1417.625,121.772,121.755,122.204,121.445,121.603,121.427,121.614,122.126
1418.125,121.647,121.692,122.454,121.601,121.634,121.489,121.520,122.063
1418.656,121.897,121.880,122.392,121.633,121.634,121.614,121.770,122.219
1419.156,121.897,121.786,122.329,121.664,121.509,121.552,121.770,122.376
1419.656,121.897,121.942,122.548,121.508,121.791,121.583,121.739,122.219
1420.188,121.897,121.911,122.517,121.633,121.634,121.708,121.676,122.251
1420.688,121.835,121.786,122.329,121.758,121.634,121.583,121.833,122.282
1421.188,121.866,121.817,122.361,121.789,121.603,121.771,121.989,122.376
1421.719,121.897,121.817,122.486,121.883,121.728,121.802,122.020,122.219
1422.219,121.897,121.817,122.361,121.883,121.884,121.552,121.895,122.188
1422.719,122.116,122.067,122.548,121.789,121.791,121.771,122.020,122.188
1423.250,122.335,122.192,122.611,121.945,121.978,122.021,122.239,122.594
1423.750,122.366,122.380,122.798,122.133,122.009,122.146,122.458,122.813
1424.250,122.335,122.255,122.986,122.258,122.072,122.208,122.426,122.969
1424.781,122.554,122.380,122.892,122.320,122.291,122.396,122.489,122.844
1425.281,122.647,122.380,123.173,122.539,122.416,122.489,122.676,123.032
1425.781,122.679,122.536,123.048,122.539,122.416,122.427,122.645,123.032
1426.313,122.679,122.692,123.079,122.414,122.416,122.396,122.583,122.969
1426.813,122.616,122.661,123.173,122.289,122.259,122.239,122.395,122.969
1427.313,122.460,122.380,122.767,122.289,122.228,122.239,122.270,122.657
1427.844,122.522,122.255,122.798,122.039,122.197,122.239,122.208,122.594
1428.344,122.491,122.098,122.861,122.070,122.353,122.177,122.239,122.438
1428.844,122.335,122.192,122.861,122.039,122.009,122.083,122.395,122.563
1429.375,122.522,122.505,122.954,122.195,122.228,122.146,122.426,122.813
1429.875,122.522,122.473,122.986,122.320,122.228,122.177,122.489,122.813
1430.406,122.991,122.567,123.173,122.508,122.478,122.302,122.676,122.813
1430.906,123.022,122.755,123.298,122.664,122.603,122.552,122.801,123.001
1431.406,123.241,123.005,123.392,122.664,122.759,122.864,122.801,123.344
1431.938,123.085,123.005,123.392,122.976,122.978,122.833,123.020,123.563
1432.438,123.335,123.005,123.767,122.976,123.072,122.927,123.270,123.751
1432.938,123.335,123.098,123.829,123.070,122.853,123.177,123.270,123.719
1433.469,123.241,123.098,123.642,122.976,123.009,123.114,123.270,123.719
1433.969,123.241,123.036,123.611,122.976,122.978,123.021,123.301,123.719
1434.469,123.054,122.911,123.642,122.976,122.634,122.927,123.208,123.719
1435.000,123.272,122.973,123.704,122.976,122.978,123.146,123.333,123.844
1435.500,123.554,123.286,123.736,123.133,123.166,123.271,123.520,124.094
1436.000,123.616,123.630,124.017,123.476,123.478,123.489,123.739,124.251
1436.531,124.679,124.661,125.111,124.570,124.541,124.614,124.958,125.501
1437.031,125.866,125.848,126.517,126.039,125.791,126.021,126.145,126.688
1437.531,125.897,125.567,126.236,126.008,125.791,126.052,126.301,126.751
1438.063,124.460,124.255,125.079,124.320,124.447,124.489,124.770,125.188
1438.563,123.741,123.473,124.204,123.539,123.634,123.458,123.520,123.969
1439.063,123.804,123.380,124.204,123.226,123.259,123.239,123.458,123.782
1439.594,123.710,123.786,124.173,123.539,123.478,123.271,123.770,124.188
1440.094,123.929,124.067,124.579,123.695,123.666,123.739,123.864,124.344
1440.594,123.866,123.755,124.392,123.633,123.572,123.646,123.833,124.188
1441.125,123.710,123.723,124.204,123.570,123.353,123.427,123.676,123.938
1441.625,123.835,123.786,124.267,123.601,123.509,123.489,123.676,124.032
1442.125,123.522,123.505,124.236,123.289,123.447,123.396,123.520,124.032
1442.656,123.647,123.505,124.361,123.258,123.291,123.427,123.520,123.969
1443.156,123.929,123.598,124.329,123.414,123.353,123.458,123.614,124.001
1443.656,123.866,123.786,124.329,123.633,123.447,123.489,123.645,124.126
1444.188,124.085,124.067,124.517,123.726,123.666,123.552,123.989,124.532
1444.688,124.179,124.067,124.736,123.820,123.822,123.677,123.958,124.688
1445.188,123.866,123.755,124.486,123.476,123.728,123.396,123.551,124.219
1445.719,123.491,123.442,124.079,123.258,123.322,123.302,123.458,123.813
1446.219,123.522,123.317,123.736,123.258,123.134,123.239,123.364,123.719
1446.719,123.616,123.473,123.923,123.008,123.041,123.083,123.270,123.563
1447.250,123.460,123.473,123.923,123.164,123.134,123.083,123.270,123.688
1447.750,123.585,123.536,124.329,123.195,123.291,123.396,123.426,123.907
1448.250,124.304,123.911,124.486,123.664,123.666,123.771,123.833,124.501
1448.781,125.147,124.973,125.704,124.820,124.791,124.958,124.864,125.594
1449.281,126.522,126.536,127.173,126.258,126.259,126.114,126.489,126.907
1449.781,126.741,126.755,127.392,126.601,126.509,126.739,126.676,127.313
1450.313,125.491,125.630,126.048,125.508,125.384,125.646,125.489,126.001
1450.813,124.804,125.036,125.142,124.601,124.572,124.989,124.739,125.251
1451.344,124.804,125.067,125.611,124.914,124.791,124.989,124.895,125.532
1451.844,125.054,124.973,125.611,124.945,124.634,124.989,124.895,125.407
1452.344,125.179,125.005,125.173,124.851,124.416,124.677,124.895,125.282
1452.875,125.085,125.192,125.673,124.914,124.697,124.927,125.083,125.407
1453.375,125.335,125.380,125.798,124.976,124.822,124.896,125.083,125.407
1453.875,125.366,125.130,125.673,124.883,124.916,125.083,125.083,125.532
1454.406,125.147,124.973,125.611,124.789,125.009,125.083,124.926,125.626
1454.906,124.866,124.817,125.392,124.664,124.728,124.708,124.645,125.188
1455.406,124.554,124.286,124.954,124.226,124.072,124.302,124.395,124.844
1455.938,124.335,124.255,124.673,124.195,124.103,124.146,124.364,124.844
1456.438,124.429,124.317,124.861,124.195,124.291,124.271,124.364,124.594
1456.938,124.585,124.380,124.986,124.414,124.541,124.302,124.520,124.876
1457.469,124.460,124.161,124.892,124.008,124.166,124.208,124.520,124.719
1457.969,124.304,124.067,124.642,123.789,123.822,123.802,124.114,124.563
1458.469,124.085,124.223,124.486,123.914,123.791,123.521,124.020,124.438
1459.000,124.241,124.036,124.329,123.633,123.947,123.833,123.926,124.376
1459.500,123.897,123.911,124.423,123.633,123.822,123.646,123.801,124.282
1460.000,124.335,124.255,124.736,123.883,124.072,123.989,124.145,124.563
1460.531,124.741,124.661,125.267,124.445,124.509,124.302,124.708,125.251
1461.031,125.397,125.192,125.736,125.008,124.978,124.927,125.020,125.751
1461.531,125.554,125.255,126.017,125.101,125.072,125.177,125.176,125.782
1462.063,125.116,124.848,125.517,124.633,124.666,124.708,125.020,125.188
1462.563,124.710,124.630,125.236,124.258,124.134,124.302,124.520,124.907
1463.063,125.085,124.817,125.486,124.601,124.572,124.614,125.051,125.157
1463.594,125.241,125.098,125.704,124.883,124.822,125.114,125.114,125.344
1464.094,124.897,124.567,125.236,124.414,124.353,124.427,124.520,124.938
1464.594,123.866,123.661,124.579,123.789,123.728,123.771,124.083,124.282
1465.125,123.522,123.411,124.079,123.320,123.416,123.146,123.520,123.876
1465.625,123.616,123.442,123.923,123.320,123.353,123.208,123.426,123.938
1466.125,124.085,123.973,124.423,123.789,123.728,123.833,123.958,124.594
1466.656,124.429,124.192,124.829,124.039,124.041,124.239,124.426,124.594
1467.156,124.429,124.098,124.548,123.914,123.884,123.927,124.301,124.407
1467.656,123.929,124.005,124.298,123.539,123.697,123.646,123.770,124.157
1468.188,123.554,123.442,123.923,123.289,123.353,123.333,123.520,123.907
1468.688,123.179,123.036,123.579,122.914,122.916,123.177,123.208,123.532
1469.188,123.491,123.161,123.798,123.008,122.884,123.083,123.270,123.563
1469.719,123.241,123.223,123.798,122.914,122.884,123.021,123.270,123.469
1470.219,123.210,122.880,123.454,122.883,122.728,122.958,123.083,123.094
1470.750,123.054,122.973,123.454,122.758,122.697,122.677,122.864,123.219
1471.250,122.866,122.942,123.329,122.508,122.416,122.646,122.614,122.876
1471.750,122.679,122.536,123.173,122.351,122.291,122.458,122.426,122.876
1472.281,122.366,122.536,122.954,122.226,122.259,122.239,122.114,122.844
1472.781,122.491,122.380,123.267,122.133,122.072,122.083,122.145,122.782
1473.281,122.585,122.192,123.142,122.164,122.103,121.896,122.145,122.626
1473.813,122.585,122.161,122.736,122.101,122.041,121.896,122.208,122.376
1474.313,122.304,121.911,122.267,121.914,121.853,121.583,121.895,122.094
1474.813,121.647,121.598,122.236,121.570,121.666,121.364,121.489,121.938
1475.344,121.522,121.505,122.111,121.195,121.509,121.364,121.458,122.001
1475.844,121.710,121.348,121.829,121.070,121.072,121.333,121.489,121.501
1476.344,121.585,121.223,121.736,121.039,121.166,121.239,121.176,121.563
1476.875,121.429,121.223,122.017,121.039,121.134,121.083,121.208,121.626
1477.375,121.179,121.098,121.517,120.976,120.853,120.864,120.989,121.438
1477.875,120.554,120.598,120.954,120.289,120.228,120.208,120.520,120.782
1478.406,120.054,120.036,120.454,119.664,119.572,119.739,119.895,120.376
1478.906,120.147,120.380,120.673,120.070,120.166,120.177,120.114,120.532
1479.406,121.210,120.817,121.642,120.633,120.822,120.771,120.864,121.126
1479.938,121.429,121.130,121.736,120.789,121.041,120.833,121.208,121.469
1480.438,121.272,121.380,121.829,121.039,121.072,121.083,121.395,121.782
1480.938,120.710,120.692,121.173,120.664,120.509,120.614,120.770,121.032
1481.469,119.304,119.161,119.736,119.008,118.947,119.208,119.270,119.407
1481.969,117.772,117.473,118.111,117.258,117.353,117.333,117.520,117.688
1482.469,117.085,116.880,117.548,116.695,116.947,116.771,116.833,117.188
1483.000,117.647,117.442,118.017,117.101,117.291,117.052,117.395,117.719
1483.500,118.741,118.380,119.048,118.351,118.353,118.458,118.426,118.844
1484.000,118.929,118.630,119.111,118.726,118.416,118.614,118.676,119.219
1484.531,118.679,118.411,118.954,118.476,118.384,118.302,118.426,119.094
1485.031,119.179,119.130,119.736,119.164,119.103,118.989,119.083,119.501
1485.531,120.366,120.380,120.829,120.164,119.978,120.021,120.239,120.563
1486.063,120.804,120.755,121.361,120.539,120.447,120.521,120.489,121.063
1486.563,121.022,120.661,121.392,120.883,120.634,120.614,120.958,121.001
1487.063,120.929,120.630,121.392,120.664,120.478,120.739,120.989,121.001
1487.594,121.022,120.598,121.298,120.508,120.541,120.708,121.083,121.188
1488.094,120.116,120.286,120.642,120.039,120.072,120.146,120.395,120.688
1488.594,118.835,118.942,119.236,118.664,118.759,118.864,118.864,119.344
1489.125,117.835,117.692,118.017,117.539,117.322,117.427,117.801,118.126
1489.625,118.022,117.942,118.204,117.789,117.478,117.489,117.739,118.126
1490.125,119.210,119.130,119.611,118.633,118.884,118.833,118.926,119.376
1490.656,120.241,120.192,121.017,119.976,120.103,120.271,120.176,120.813
1491.156,120.616,120.505,121.298,120.570,120.353,120.552,120.645,121.157
1491.688,120.491,120.411,120.986,120.164,120.291,120.208,120.395,120.657
1492.188,120.366,120.036,120.704,120.008,120.041,119.958,120.270,120.594
1492.688,120.522,120.286,121.079,120.070,120.228,120.208,120.301,120.876
1493.219,120.710,120.661,121.204,120.383,120.353,120.521,120.614,120.969
1493.719,120.804,120.411,121.236,120.414,120.384,120.364,120.583,120.813
1494.219,120.991,120.505,121.173,120.601,120.634,120.646,120.708,121.126
1494.750,121.210,120.786,121.392,120.570,120.541,120.677,120.801,121.251
1495.250,121.085,120.786,121.267,120.414,120.572,120.771,120.739,121.157
1495.750,120.991,120.692,121.267,120.445,120.666,120.677,120.520,121.094
1496.281,120.960,120.786,121.423,120.726,120.572,120.489,120.833,121.094
1496.781,120.804,120.661,121.298,120.539,120.384,120.364,120.551,120.938
1497.281,120.647,120.567,121.236,120.445,120.447,120.458,120.645,120.876
1497.813,120.710,120.661,121.142,120.258,120.416,120.458,120.739,120.782
1498.313,120.835,120.567,121.079,120.289,120.259,120.333,120.583,121.094
1498.813,120.835,120.692,121.142,120.164,120.353,120.458,120.676,121.094
1499.344,120.585,120.598,121.111,120.133,120.384,120.333,120.489,120.938
1499.844,120.429,120.411,120.986,120.133,120.134,120.177,120.489,120.938
1500.344,120.429,120.380,120.986,120.226,120.197,120.208,120.458,120.969
1500.875,120.710,120.348,120.829,120.226,120.103,120.333,120.458,120.594
1501.375,120.585,120.317,120.829,120.133,119.978,120.302,120.333,120.532
1501.875,120.304,120.317,120.704,120.195,120.134,120.052,120.333,120.251
1502.406,120.366,120.286,120.642,120.320,120.103,119.989,120.239,120.251
1502.906,120.366,120.442,120.954,120.289,120.197,120.083,120.145,120.594
1503.406,120.679,120.598,121.142,120.445,120.541,120.583,120.520,121.001
1503.938,120.772,120.880,121.204,120.508,120.666,120.646,120.645,121.188
1504.438,120.897,120.723,121.204,120.508,120.447,120.458,120.708,121.188
1504.938,120.897,120.598,120.986,120.383,120.447,120.364,120.551,120.719
1505.469,120.741,120.598,120.986,120.320,120.259,120.396,120.489,120.719
1505.969,120.866,120.755,121.173,120.508,120.572,120.521,120.676,121.157
1506.469,121.179,120.880,121.548,120.601,120.822,120.771,121.083,121.563
1507.000,121.085,120.973,121.548,120.820,120.697,120.708,121.145,121.344
1507.500,121.085,120.848,121.517,120.789,120.666,120.646,120.864,121.094
1508.000,121.241,121.067,121.548,121.008,120.916,120.896,120.770,121.469
1508.531,121.366,121.192,121.861,120.945,120.978,121.208,120.895,121.688
1509.031,121.272,121.192,121.454,120.945,120.884,121.021,121.145,121.626
1509.531,121.272,121.255,121.454,121.070,121.134,121.083,121.176,121.407
1510.063,121.397,121.130,121.861,120.976,121.259,121.021,121.176,121.532
1510.563,121.522,121.317,121.892,120.851,121.103,121.177,121.176,121.532
1511.063,121.522,121.223,121.892,121.008,121.228,121.021,121.333,121.532
1511.594,121.491,121.286,121.767,121.039,120.978,121.364,121.301,121.688
1512.094,121.491,121.130,121.736,121.133,120.853,121.083,121.176,121.501
1512.625,121.397,121.192,121.736,121.070,120.759,121.146,121.176,121.501
1513.125,121.366,121.192,121.673,121.039,121.041,121.146,121.176,121.501
1513.625,121.085,121.005,121.548,120.820,120.791,121.114,120.895,121.376
1514.156,120.835,120.942,121.236,120.758,120.634,120.833,120.926,121.282
1514.656,120.897,120.723,121.298,120.570,120.572,120.771,120.864,121.126
1515.156,120.991,120.598,121.142,120.508,120.353,120.427,120.614,121.001
1515.688,120.647,120.442,121.111,120.508,120.197,120.364,120.458,120.751
1516.188,120.679,120.505,121.111,120.445,120.416,120.458,120.520,121.157
1516.688,120.929,120.942,121.392,120.570,120.728,120.739,120.958,121.313
1517.219,121.397,121.286,121.736,120.664,120.916,121.052,121.208,121.501
1517.719,121.304,121.317,121.704,120.945,121.103,121.146,121.114,121.469
1518.219,121.491,121.411,121.829,121.351,121.103,121.052,121.270,121.813
1518.750,121.772,121.692,121.986,121.601,121.478,121.552,121.489,122.063
1519.250,121.866,121.723,122.361,121.539,121.603,121.677,121.770,122.032
1519.750,122.116,121.661,122.267,121.508,121.697,121.833,121.833,122.376
1520.281,122.054,121.786,122.392,121.726,121.853,121.646,121.864,122.376
1520.781,121.929,121.536,122.267,121.383,121.509,121.646,121.583,122.157
1521.281,121.616,121.567,122.048,121.164,121.228,121.239,121.270,121.844
1521.813,121.647,121.598,122.048,121.351,121.228,121.364,121.458,121.844
1522.313,122.054,121.848,122.454,121.726,121.728,121.739,121.801,122.188
1522.813,122.116,122.036,122.548,121.789,121.791,121.739,121.958,122.376
1523.344,122.116,122.036,122.486,121.789,121.947,121.927,121.895,122.126
1523.844,122.241,121.880,122.611,121.789,122.041,121.958,121.958,122.626
1524.344,122.241,122.005,122.673,121.914,122.041,121.958,122.051,122.438
1524.875,122.366,122.098,122.673,122.133,121.978,121.989,122.270,122.688
1525.375,122.522,122.505,123.173,122.320,122.197,122.271,122.739,122.907
1525.875,122.647,122.598,123.048,122.320,122.197,122.146,122.739,122.907
1526.406,122.491,122.286,122.861,122.133,122.041,122.208,122.301,122.751
1526.906,122.679,122.317,122.861,122.195,122.291,122.521,122.489,122.844
1527.406,122.679,122.567,123.298,122.695,122.384,122.521,122.551,123.094
1527.938,123.022,122.786,123.611,122.820,122.509,122.614,122.708,123.094
1528.438,123.147,122.942,123.611,122.820,122.384,122.833,122.770,123.282
1528.938,123.054,122.755,123.486,122.664,122.478,122.802,122.864,123.188
1529.469,122.804,122.536,123.204,122.570,122.478,122.489,122.739,122.907
1529.969,122.710,122.536,123.204,122.351,122.509,122.489,122.708,122.969
1530.469,122.835,122.661,123.298,122.758,122.603,122.333,122.833,123.188
1531.000,122.960,122.567,123.423,122.695,122.666,122.739,122.801,123.282
1531.500,122.897,122.786,123.142,122.539,122.478,122.708,122.614,123.188
1532.031,122.835,122.848,123.173,122.539,122.728,122.708,122.645,123.001
1532.531,123.116,122.848,123.298,122.633,122.728,122.708,122.864,123.126
1533.031,123.085,123.130,123.423,122.633,122.728,123.021,122.958,123.563
1533.563,123.147,123.130,123.423,122.820,122.791,123.083,123.270,123.469
1534.063,123.085,122.942,123.704,122.789,122.728,123.021,123.083,123.407
1534.563,123.241,123.005,123.642,122.820,122.884,122.771,123.208,123.407
1535.094,123.116,123.036,123.517,122.976,122.947,122.708,123.176,123.376
1535.594,123.179,123.005,123.579,123.008,122.884,122.833,122.833,123.313
1536.094,123.147,123.036,123.673,122.820,122.759,122.864,122.864,123.532
1536.625,123.054,123.098,123.486,123.008,122.697,122.864,123.051,123.469
1537.125,123.335,123.286,123.673,123.195,123.072,123.396,123.301,123.563
1537.625,123.522,123.411,123.861,123.258,123.322,123.208,123.333,123.907
1538.156,123.616,123.567,123.861,123.195,123.509,123.208,123.614,123.907
1538.656,123.616,123.536,124.079,123.289,123.322,123.208,123.551,124.094
1539.156,123.710,123.411,124.079,123.476,123.322,123.208,123.583,124.032
1539.688,123.741,123.505,124.329,123.445,123.447,123.208,123.645,124.094
1540.188,123.960,123.723,124.236,123.508,123.634,123.396,123.739,124.188
1540.688,123.804,123.723,124.236,123.414,123.478,123.458,123.614,124.251
1541.219,123.804,123.755,124.204,123.351,123.353,123.396,123.801,124.094
1541.719,123.741,123.692,124.204,123.351,123.447,123.677,123.676,124.063
1542.219,123.616,123.723,124.392,123.476,123.447,123.739,123.645,124.063
1542.750,123.772,123.317,124.048,123.320,123.416,123.458,123.614,123.844
1543.250,123.772,123.505,123.798,123.039,123.416,123.333,123.489,123.907
1543.750,123.460,123.505,123.798,123.195,123.197,123.333,123.489,123.813
1544.281,123.491,123.411,123.861,123.226,123.228,123.114,123.114,123.813
1544.781,123.460,123.255,123.892,123.133,123.072,123.052,123.083,123.719
1545.281,123.272,123.161,123.892,122.820,123.009,123.083,123.176,123.594
1545.813,123.304,123.130,123.736,122.820,122.947,122.989,123.051,123.532
1546.313,123.272,122.723,123.736,122.664,122.978,122.989,123.020,123.282
1546.813,123.022,122.755,123.361,122.539,122.853,122.646,122.676,123.094
1547.344,122.960,122.567,123.204,122.508,122.666,122.427,122.770,122.813
1547.844,122.522,122.442,122.923,122.383,122.259,122.302,122.645,122.876
1548.344,122.491,122.380,122.798,122.164,122.228,122.146,122.426,122.813
1548.875,122.460,122.317,122.704,121.914,121.884,122.052,122.176,122.469
1549.375,122.179,122.036,122.548,121.914,121.791,121.989,121.708,122.313
1549.875,122.085,121.692,122.298,121.914,121.822,121.739,121.708,122.407
1550.406,121.772,121.630,122.267,121.414,121.697,121.489,121.489,122.126
1550.906,121.460,121.442,121.829,121.101,121.134,120.927,121.301,121.782
1551.406,120.991,120.942,121.361,120.945,120.666,120.646,120.895,121.251
1551.938,120.679,120.411,120.954,120.445,120.103,120.271,120.458,120.813
1552.438,120.397,120.255,120.767,119.695,120.072,120.021,120.208,120.501
1552.969,119.897,120.005,120.423,119.695,119.791,119.771,119.676,120.219
1553.469,119.679,119.630,119.986,119.414,119.447,119.396,119.614,119.751
1553.969,119.554,119.630,119.829,119.320,119.134,119.333,119.426,119.813
1554.500,119.585,119.567,119.892,119.070,119.197,119.239,119.364,119.751
1555.000,119.304,119.130,119.892,119.195,118.978,119.302,119.208,119.907
1555.500,119.335,118.942,119.892,119.258,119.228,119.177,119.145,119.688
1556.031,119.241,119.005,119.548,119.039,118.853,118.989,119.145,119.344
1556.531,118.897,118.692,119.267,118.445,118.572,118.802,118.926,119.282
1557.031,118.741,118.473,118.767,118.226,118.166,118.364,118.551,118.876
1557.563,118.335,117.973,118.454,117.945,117.978,118.021,118.145,118.438
1558.063,118.116,117.723,118.329,117.758,117.853,117.864,117.833,118.219
1558.563,117.679,117.505,118.111,117.508,117.478,117.614,117.614,118.094
1559.094,117.397,117.567,117.892,117.226,117.447,117.396,117.708,117.813
1559.594,117.397,117.223,117.736,116.883,117.166,117.114,117.239,117.563
1560.094,116.991,116.723,117.423,116.851,116.728,116.833,117.020,117.407
1560.625,116.397,116.442,116.767,116.383,115.978,116.146,116.364,116.782
1561.125,115.929,115.911,116.329,115.695,115.759,115.802,115.801,116.219
1561.625,115.804,115.567,116.079,115.414,115.697,115.521,115.583,115.969
1562.156,115.585,115.255,115.892,115.070,115.322,115.271,115.426,115.594
1562.656,115.179,114.942,115.267,114.851,114.759,115.114,114.958,115.469
1563.156,114.897,114.786,115.423,114.601,114.634,114.614,114.770,115.063
1563.688,114.460,114.411,114.986,114.320,114.322,114.302,114.333,114.688
1564.188,113.647,113.630,114.017,113.570,113.666,113.521,113.645,114.188
1564.688,114.241,114.036,114.611,114.101,114.009,113.989,114.301,114.719
1565.219,115.835,115.755,116.329,115.601,115.478,115.552,115.801,116.157
1565.719,117.210,117.317,117.923,117.070,117.072,116.958,117.051,117.532
1566.219,117.929,118.036,118.611,117.851,117.666,117.802,118.083,118.376
1566.750,118.522,118.442,119.111,118.445,118.384,118.614,118.645,118.938
1567.250,118.960,118.848,119.642,118.789,118.728,118.896,119.114,119.344
1567.750,119.522,119.473,120.017,119.070,119.166,119.177,119.614,119.907
1568.281,119.897,119.880,120.548,119.758,119.728,119.864,120.114,120.501
1568.781,120.304,120.286,120.986,120.039,119.947,120.146,120.333,120.969
1569.281,120.429,120.161,121.017,120.164,120.259,120.458,120.458,120.969
1569.813,120.616,120.473,121.142,120.289,120.259,120.458,120.583,121.188
1570.313,120.179,120.130,120.892,119.945,119.853,120.146,120.270,120.657
1570.813,119.960,119.942,120.392,119.758,119.853,119.927,119.958,120.313
1571.344,119.741,119.848,120.486,119.758,119.853,119.739,119.895,120.407
1571.844,119.897,119.973,120.673,119.976,120.103,120.114,119.895,120.532
1572.344,120.210,120.036,120.736,120.133,120.103,120.114,120.301,120.844
1572.875,120.397,120.098,120.861,120.133,120.197,120.396,120.520,120.969
1573.375,120.616,120.536,120.954,120.539,120.478,120.739,120.801,120.969
1573.906,120.679,120.442,121.111,120.539,120.384,120.646,120.801,121.063
1574.406,120.710,120.255,120.986,120.539,120.447,120.427,120.770,121.063
1574.906,120.679,120.411,121.173,120.633,120.509,120.427,120.958,121.032
1575.438,120.772,120.755,121.298,120.789,120.634,120.802,121.114,121.251
1575.938,120.897,120.911,121.611,120.883,120.916,120.958,121.176,121.563
1576.438,120.929,120.630,121.486,120.695,120.728,120.958,120.989,121.469
1576.969,121.054,120.817,121.329,120.758,120.728,120.989,121.176,121.282
1577.469,120.991,120.880,121.486,120.758,120.728,121.021,121.239,121.438
1577.969,120.929,120.942,121.548,120.601,120.572,121.021,120.989,121.501
1578.500,120.929,120.942,121.329,120.726,120.853,120.927,120.989,121.501
1579.000,120.866,120.755,121.267,120.789,120.759,120.646,121.051,121.219
1579.500,120.397,120.536,121.079,120.539,120.541,120.489,120.833,121.094
1580.031,120.397,120.411,120.892,120.414,120.572,120.708,120.833,120.876
1580.531,120.304,120.348,120.892,120.351,120.166,120.364,120.676,120.782
1581.031,120.179,120.348,120.829,120.414,120.322,120.364,120.645,120.782
1581.563,120.304,120.286,121.017,120.320,120.509,120.396,120.645,120.782
1582.063,120.522,120.380,121.048,120.320,120.509,120.552,120.583,121.001
1582.563,120.522,120.380,120.986,120.289,120.259,120.364,120.270,120.938
1583.094,120.179,120.255,120.892,120.133,120.072,120.333,120.364,120.938
1583.594,120.022,119.942,120.642,119.914,119.884,120.114,120.145,120.501
