Date/Time :,2020/12/15 @ 12:43:00 PM,2020/12/16 @ 12:50:43 PM,2020/12/17 @ 12:42:23 PM,2020/12/18 @ 12:49:46 PM,2020/12/19 @ 12:41:51 PM,2020/12/20 @ 12:49:22 PM,2020/12/21 @ 12:40:29 PM,2020/12/22 @ 12:48:52 PM,2020/12/23 @ 12:41:11 PM
1137.771,156.902,157.187,156.802,156.744,157.266,157.824,158.182,157.865,157.680
1138.271,156.496,156.687,156.334,156.244,156.548,157.230,157.557,157.209,157.024
1138.803,155.621,156.062,155.584,155.557,156.079,156.574,156.807,156.396,156.242
1139.303,155.059,155.500,155.115,155.150,155.298,155.917,156.245,155.896,155.649
1139.803,154.652,155.125,154.959,154.713,154.985,155.417,155.745,155.240,155.336
1140.334,154.621,155.031,154.740,154.775,154.735,155.355,155.213,155.302,155.305
1140.834,154.559,154.781,154.677,154.494,154.610,155.386,155.526,155.177,155.086
1141.334,154.715,154.843,154.552,154.588,154.923,155.292,155.682,155.302,155.242
1141.865,154.809,155.062,154.834,154.744,155.204,155.574,155.807,155.552,155.492
1142.365,155.246,155.687,155.459,155.400,155.516,156.105,156.213,156.084,156.024
1142.865,155.809,156.312,155.959,155.994,156.110,156.605,156.776,156.490,156.711
1143.396,156.371,156.781,156.521,156.494,156.891,157.355,157.495,157.302,157.367
1143.896,156.840,157.031,156.990,156.807,157.329,157.699,157.870,157.677,157.680
1144.396,157.121,157.218,157.271,156.994,157.329,157.886,158.245,158.052,158.024
1144.928,157.246,157.468,157.271,157.244,157.329,158.011,158.651,158.240,158.055
1145.428,157.402,157.593,157.271,157.275,157.735,158.074,158.651,158.146,158.180
1145.959,157.090,157.500,157.396,157.244,157.579,157.886,158.338,157.834,158.242
1146.459,156.559,157.031,156.865,156.682,156.985,157.574,157.776,157.709,157.555
1146.959,155.902,156.406,155.802,156.057,156.298,156.792,157.120,156.990,156.961
1147.490,155.340,155.937,155.302,155.463,155.516,156.105,156.495,156.177,156.336
1147.990,154.902,155.343,154.771,154.775,154.985,155.574,155.870,155.646,155.617
1148.490,154.809,154.906,154.646,154.494,154.860,155.386,155.588,155.334,155.149
1149.021,154.746,154.781,154.521,154.463,154.704,155.449,155.620,155.334,155.211
1149.521,154.652,154.875,154.427,154.432,154.735,155.292,155.557,155.396,155.399
1150.021,154.527,155.000,154.427,154.400,154.985,155.261,155.620,155.490,155.367
1150.553,154.715,155.000,154.615,154.432,154.985,155.324,155.620,155.552,155.399
1151.053,155.059,155.062,154.615,154.650,155.048,155.574,155.870,155.740,155.617
1151.553,155.371,155.500,155.240,155.057,155.204,155.824,156.151,155.990,155.930
1152.084,155.871,156.000,155.865,155.619,156.016,156.417,156.838,156.584,156.430
1152.584,156.621,156.812,156.365,156.213,156.704,157.105,157.557,157.302,157.242
1153.084,157.152,157.218,157.021,156.900,157.266,157.824,158.088,157.927,157.742
1153.615,157.465,157.468,157.334,157.307,157.673,158.324,158.620,158.209,158.211
1154.115,157.621,157.906,157.677,157.463,157.860,158.636,158.776,158.459,158.524
1154.615,157.777,158.125,157.865,157.650,158.048,158.824,158.963,158.677,158.836
1155.146,157.621,157.718,157.552,157.557,157.891,158.605,158.745,158.459,158.711
1155.646,156.840,157.062,156.740,156.775,157.235,157.761,157.870,157.709,157.774
1156.146,155.871,156.281,156.021,155.900,156.329,156.792,156.932,156.709,156.711
1156.678,155.340,155.718,155.396,155.213,155.610,156.042,156.463,156.115,155.992
1157.178,154.715,155.125,154.771,154.588,155.079,155.574,155.995,155.740,155.461
1157.678,154.371,154.718,154.365,154.244,154.641,155.292,155.401,155.302,154.992
1158.209,154.184,154.593,154.302,154.213,154.423,154.949,155.182,154.990,154.711
1158.709,154.152,154.343,154.177,153.900,154.423,154.824,155.120,154.740,154.680
1159.209,154.215,154.437,154.240,153.994,154.329,154.824,155.182,154.802,154.774
1159.740,154.371,154.687,154.396,154.213,154.360,155.105,155.307,154.959,155.055
1160.240,154.840,155.187,154.646,154.713,154.954,155.449,155.620,155.490,155.586
1160.740,155.465,155.687,155.271,155.432,155.735,156.199,156.432,156.302,156.242
1161.271,156.215,156.468,156.084,156.057,156.485,156.855,157.213,156.959,156.836
1161.771,157.090,157.281,156.959,156.994,157.329,157.730,157.963,157.771,157.805
1162.271,157.621,157.875,157.646,157.494,157.891,158.417,158.682,158.365,158.555
1162.803,157.777,158.000,157.771,157.744,157.954,158.667,158.995,158.615,158.742
1163.303,157.840,158.062,157.802,157.775,157.954,158.699,159.088,158.677,158.836
1163.803,157.840,158.000,157.834,157.807,158.079,158.730,158.932,158.771,158.899
1164.334,157.684,157.781,157.646,157.619,157.954,158.417,158.776,158.646,158.617
1164.834,157.184,157.281,157.052,157.025,157.391,157.949,158.213,157.990,157.961
1165.365,156.277,156.531,156.240,156.088,156.454,157.136,157.182,156.834,157.117
1165.865,155.309,155.437,155.271,155.088,155.485,156.261,156.245,155.927,156.117
1166.365,154.465,154.656,154.396,154.244,154.735,155.480,155.463,155.177,155.211
1166.896,154.121,154.250,153.959,153.838,154.298,154.886,155.088,154.740,154.680
1167.396,154.121,154.125,153.896,153.900,154.266,154.699,155.057,154.646,154.680
1167.896,154.121,154.250,153.959,153.932,154.360,154.761,155.120,154.677,154.805
1168.428,154.215,154.406,154.146,154.057,154.423,154.949,155.276,154.927,154.899
1168.928,154.465,154.593,154.427,154.369,154.485,155.230,155.463,155.240,154.867
1169.428,154.715,155.062,154.802,154.932,154.798,155.542,155.776,155.490,155.336
1169.959,155.152,155.593,155.365,155.400,155.329,155.980,156.307,155.959,156.180
1170.459,155.809,156.156,155.802,155.963,155.985,156.511,156.838,156.521,156.680
1170.959,156.246,156.500,156.177,156.307,156.516,156.886,157.151,156.927,156.992
1171.490,156.340,156.531,156.177,156.307,156.610,157.136,157.338,157.021,157.086
1171.990,156.090,156.500,155.959,156.150,156.391,157.136,157.307,156.896,156.930
1172.490,155.590,156.031,155.521,155.619,155.985,156.605,156.838,156.490,156.430
1173.021,154.840,155.187,154.834,154.744,155.329,155.761,156.057,155.677,155.586
1173.521,153.996,154.281,153.927,153.900,154.423,154.886,155.213,154.865,154.680
1174.021,153.340,153.750,153.459,153.432,153.673,154.324,154.588,154.334,154.055
1174.553,153.246,153.625,153.427,153.275,153.423,154.105,154.370,154.084,153.961
1175.053,153.434,153.562,153.240,153.307,153.454,154.105,154.307,154.084,154.055
1175.553,153.434,153.625,153.209,153.307,153.610,154.136,154.307,154.146,154.055
1176.084,153.559,153.875,153.521,153.494,153.923,154.449,154.557,154.365,154.242
1176.584,154.152,154.343,154.052,154.213,154.548,155.042,155.088,154.865,154.867
1177.084,155.184,155.156,154.927,155.119,155.360,155.730,156.057,155.834,155.805
1177.615,156.277,156.375,155.959,156.244,156.360,156.792,157.213,156.990,157.024
1178.115,157.215,157.562,157.052,157.338,157.610,158.074,158.245,158.084,158.305
1178.615,157.871,158.156,157.677,157.932,158.360,158.949,158.995,158.834,158.992
1179.146,158.090,158.312,157.834,158.057,158.485,159.042,159.245,159.084,159.086
1179.646,157.934,158.312,157.896,157.869,158.391,158.761,159.182,159.021,159.055
1180.146,157.746,158.218,157.865,157.650,158.079,158.605,159.057,158.802,158.805
1180.678,157.496,157.843,157.521,157.494,157.798,158.417,158.745,158.459,158.492
1181.178,156.746,156.968,156.865,156.682,157.110,157.605,158.026,157.740,157.742
1181.678,155.371,155.781,155.490,155.338,155.766,156.355,156.682,156.396,156.336
1182.209,154.121,154.406,154.021,154.088,154.485,155.042,155.213,155.115,154.899
1182.709,153.402,153.593,153.302,153.182,153.641,154.199,154.463,154.302,154.180
1183.209,153.121,153.406,153.115,153.057,153.360,154.011,154.120,153.802,154.024
1183.740,153.027,153.406,153.115,153.182,153.204,153.917,154.026,153.802,153.961
1184.240,153.027,153.406,153.021,153.213,153.266,153.792,154.026,153.896,153.805
1184.740,153.277,153.562,153.240,153.338,153.391,153.917,154.276,154.084,153.930
1185.271,153.840,154.000,153.802,153.682,153.798,154.605,154.901,154.615,154.774
1185.771,154.715,154.812,154.584,154.494,154.735,155.324,155.776,155.490,155.492
1186.303,155.465,155.562,155.396,155.400,155.485,156.074,156.526,156.365,156.117
1186.803,155.777,156.062,155.865,155.838,155.954,156.480,156.901,156.646,156.524
1187.303,155.902,156.156,155.834,155.838,156.048,156.730,156.932,156.646,156.774
1187.834,155.902,156.156,155.740,155.650,156.048,156.699,156.745,156.490,156.742
1188.334,155.527,155.843,155.334,155.307,155.798,156.324,156.495,156.240,156.274
1188.834,154.934,155.312,154.896,154.900,155.141,155.886,156.088,155.677,155.617
1189.365,154.184,154.281,154.021,154.088,154.329,155.011,155.338,154.990,154.899
1189.865,153.277,153.500,153.240,153.213,153.641,154.292,154.432,154.146,154.149
1190.365,152.684,153.093,152.709,152.744,153.235,153.699,153.776,153.552,153.555
1190.896,152.246,152.687,152.365,152.494,152.735,153.386,153.526,153.240,153.274
1191.396,152.309,152.593,152.177,152.369,152.423,153.230,153.495,153.052,153.086
1191.896,152.590,152.750,152.396,152.400,152.641,153.386,153.463,153.302,153.086
1192.428,152.715,152.875,152.646,152.775,152.954,153.542,153.838,153.427,153.461
1192.928,153.246,153.687,153.302,153.432,153.485,154.199,154.651,154.177,154.180
1193.428,154.121,154.656,154.240,154.275,154.360,155.230,155.495,155.021,155.055
1193.959,155.465,155.687,155.365,155.494,155.579,156.449,156.682,156.271,156.399
1194.459,157.402,157.437,157.084,157.119,157.360,158.074,158.432,157.959,158.024
1194.959,158.652,158.906,158.521,158.525,158.766,159.417,159.870,159.646,159.399
1195.490,158.809,159.218,158.709,158.650,159.141,159.605,159.963,159.709,159.555
1195.990,158.027,158.250,157.802,157.869,158.298,158.761,159.120,158.677,158.899
1196.490,156.902,157.156,156.802,156.807,157.235,157.824,157.901,157.709,157.680
1197.021,155.840,156.031,155.865,155.838,156.079,156.761,156.932,156.521,156.711
1197.521,154.777,155.031,154.615,154.525,155.016,155.417,155.807,155.396,155.461
1198.021,153.340,153.875,153.209,153.275,153.954,154.230,154.370,154.084,154.211
1198.553,151.871,152.281,151.615,151.807,152.266,152.761,153.057,152.646,152.711
1199.053,150.902,151.000,150.677,150.807,150.985,151.511,151.995,151.709,151.586
1199.553,150.590,150.687,150.396,150.400,150.766,151.261,151.682,151.552,151.399
1200.084,151.121,151.312,151.021,150.900,151.391,151.636,151.963,151.802,151.930
1200.584,152.309,152.468,152.084,152.088,152.454,152.886,153.276,152.990,152.711
1201.084,153.402,153.687,153.396,153.525,153.610,154.261,154.620,154.271,154.117
1201.615,154.496,154.781,154.459,154.494,154.704,155.386,155.745,155.521,155.492
1202.115,155.996,156.250,156.209,155.775,156.329,156.761,156.963,156.896,156.930
1202.615,157.527,158.062,157.521,157.400,157.923,158.324,158.557,158.334,158.430
1203.146,158.184,158.531,158.052,158.088,158.516,158.949,159.338,159.177,159.211
1203.646,157.965,158.406,157.834,157.869,158.204,158.949,159.463,158.709,158.742
1204.146,157.465,157.468,157.396,157.307,157.735,158.261,158.463,157.959,158.211
1204.678,156.590,156.656,156.427,156.369,156.641,157.386,157.526,157.240,157.117
1205.178,155.465,155.812,155.240,155.432,155.673,156.230,156.338,156.146,156.367
1205.678,154.965,155.250,154.740,154.650,155.079,155.605,155.932,155.584,155.555
1206.209,153.934,154.468,153.959,153.994,154.329,154.824,155.245,154.896,154.742
1206.709,152.559,153.250,152.771,152.744,153.173,153.792,153.807,153.552,153.617
1207.240,151.496,151.937,151.552,151.463,151.985,152.730,152.713,152.490,152.586
1207.740,150.371,150.812,150.302,150.275,150.516,151.324,151.588,151.334,151.274
1208.240,149.871,150.062,149.677,149.400,149.985,150.480,151.057,150.584,150.586
1208.771,149.871,150.187,149.959,150.088,150.204,150.730,151.338,150.677,150.867
1209.271,150.965,151.312,150.990,151.150,151.235,151.824,152.401,151.896,151.805
1209.771,152.059,152.562,151.802,152.057,152.298,152.824,153.276,152.959,153.086
1210.303,153.652,153.593,153.209,153.463,153.610,154.417,154.401,154.146,154.586
1210.803,155.590,155.656,155.240,155.088,155.329,156.261,156.495,156.177,156.492
1211.303,157.340,157.593,157.302,157.150,157.391,158.167,158.370,158.302,158.399
1211.834,158.090,158.562,158.084,158.369,158.423,158.949,159.432,159.396,159.305
1212.334,158.090,158.343,158.052,158.244,158.485,159.136,159.432,159.084,159.430
1212.834,157.277,157.593,157.240,157.275,157.704,158.636,158.776,158.302,158.617
1213.365,156.184,156.468,156.240,156.213,156.516,157.355,157.620,157.302,157.274
1213.865,155.402,155.687,155.115,155.119,155.610,156.167,156.526,156.271,156.399
1214.365,154.652,154.843,154.459,154.494,154.798,155.417,155.807,155.584,155.617
1214.896,153.559,153.750,153.677,153.557,154.079,154.636,154.870,154.521,154.555
1215.396,152.340,152.968,152.709,152.525,153.079,153.636,153.870,153.334,153.430
1215.896,151.402,151.937,151.709,151.432,151.891,152.480,152.713,152.146,152.305
1216.428,150.996,151.218,150.990,150.900,151.235,151.761,152.026,151.677,151.649
1216.928,151.465,151.562,151.427,151.494,151.673,152.136,152.370,152.115,152.274
1217.428,152.902,153.062,152.959,153.088,153.204,153.636,153.870,153.552,153.836
1217.959,154.777,155.125,154.802,154.994,154.985,155.761,155.870,155.709,155.867
1218.459,156.090,156.500,156.021,156.119,156.235,157.074,157.213,157.115,157.117
1218.959,156.090,156.281,155.771,155.963,156.235,156.917,157.276,157.084,157.180
1219.490,155.590,155.656,155.302,155.494,155.954,156.511,156.713,156.521,156.680
1219.990,155.527,155.562,155.271,155.307,155.954,156.511,156.620,156.490,156.680
1220.490,155.559,155.750,155.334,155.432,155.891,156.636,156.838,156.709,156.805
1221.021,155.527,155.750,155.365,155.432,155.735,156.730,156.838,156.740,156.774
1221.521,154.902,155.281,154.990,154.932,155.360,156.292,156.495,156.240,156.399
1222.021,154.465,154.718,154.302,154.182,154.829,155.355,155.995,155.459,155.899
1222.553,154.340,154.687,154.209,154.182,154.798,155.292,155.932,155.427,155.711
1223.053,154.465,154.812,154.646,154.432,154.860,155.417,156.088,155.615,155.711
1223.553,154.246,154.468,154.552,154.213,154.391,155.261,155.745,155.396,155.305
1224.084,153.340,153.531,153.521,153.213,153.610,154.480,154.557,154.240,154.367
1224.584,152.496,152.812,152.646,152.463,152.766,153.480,153.588,153.209,153.399
1225.084,152.559,152.937,152.677,152.713,152.860,153.636,153.838,153.209,153.461
1225.615,153.434,154.031,153.584,153.650,153.798,154.480,154.713,154.334,154.399
1226.115,154.246,154.562,154.240,154.400,154.641,155.167,155.370,155.021,155.211
1226.646,154.965,155.125,154.896,155.088,155.329,155.949,156.245,155.927,155.992
1227.146,156.434,156.593,156.490,156.525,156.610,157.355,157.776,157.427,157.274
1227.646,157.840,158.125,157.896,157.838,157.985,158.636,159.120,158.834,158.649
1228.178,158.152,158.437,158.209,158.088,158.454,159.011,159.432,159.052,159.055
1228.678,157.590,157.937,157.709,157.463,158.048,158.667,158.963,158.646,158.774
1229.178,156.809,157.250,157.177,156.932,157.423,157.980,158.495,158.052,158.274
1229.709,156.527,156.875,156.896,156.744,156.954,157.636,158.088,157.896,158.055
1230.209,156.590,156.718,156.709,156.588,156.704,157.605,157.807,157.677,157.586
1230.709,156.215,156.312,156.209,156.088,156.298,157.167,157.526,157.146,157.024
1231.240,155.809,156.156,155.802,155.744,155.985,156.636,157.088,156.646,156.649
1231.740,156.684,157.000,156.584,156.744,156.829,157.386,157.682,157.334,157.367
1232.240,158.652,159.031,158.646,158.869,158.923,159.480,159.870,159.521,159.555
1232.771,159.902,160.406,159.959,160.088,160.329,160.949,161.276,161.240,161.180
1233.271,159.059,159.593,159.115,159.119,159.673,160.355,160.526,160.584,160.649
1233.771,157.184,157.781,157.334,157.244,157.954,158.542,158.995,158.771,158.805
1234.303,156.215,156.562,156.302,156.150,156.641,157.324,157.932,157.521,157.492
1234.803,155.684,156.031,155.771,155.588,155.954,156.574,157.057,156.740,156.586
1235.303,155.090,155.531,155.115,154.963,155.391,155.792,156.120,155.959,155.774
1235.834,154.652,155.062,154.552,154.682,154.923,155.355,155.713,155.365,155.461
1236.334,155.121,155.500,155.021,155.119,155.266,155.792,156.276,155.740,155.930
1236.834,156.496,156.875,156.615,156.588,156.766,157.261,157.713,157.396,157.430
1237.365,157.715,158.062,157.959,157.838,158.266,158.730,159.088,158.990,159.024
1237.865,157.996,158.375,158.146,158.057,158.485,159.105,159.526,159.334,159.399
1238.365,157.340,157.875,157.521,157.494,157.798,158.574,159.213,158.802,158.836
1238.896,156.715,157.437,156.896,157.025,157.235,158.042,158.776,158.240,158.399
1239.396,156.746,157.468,156.927,156.900,157.266,158.042,158.682,158.209,158.430
1239.896,157.215,157.687,157.146,156.932,157.516,158.292,158.713,158.677,158.711
1240.428,156.996,157.343,156.834,156.775,157.329,158.011,158.370,158.521,158.430
1240.928,155.902,156.406,156.021,156.025,156.360,156.980,157.432,157.302,157.274
1241.428,155.121,155.437,155.146,155.088,155.360,156.105,156.307,156.146,156.086
1241.959,154.746,154.937,154.709,154.463,154.891,155.730,155.713,155.677,155.617
1242.459,154.996,155.250,155.052,154.650,155.266,155.824,155.995,155.834,155.867
1242.959,155.934,156.093,155.834,155.650,156.141,156.511,156.838,156.552,156.617
1243.490,157.059,157.093,156.959,156.807,157.266,157.574,157.901,157.709,157.774
1243.990,158.027,158.156,158.084,157.807,158.266,158.636,159.057,158.959,158.961
1244.490,158.434,158.812,158.615,158.338,158.860,159.417,159.713,159.771,159.867
1245.021,158.684,159.187,158.677,158.525,158.954,159.761,160.057,160.021,160.180
1245.521,158.902,159.437,158.802,158.775,159.141,159.980,160.370,160.459,160.461
1246.021,159.184,159.656,159.021,159.213,159.516,160.324,160.682,160.740,160.805
1246.553,159.402,159.843,159.052,159.338,159.829,160.574,160.995,161.052,160.774
1247.053,159.434,159.906,159.302,159.338,159.891,160.605,161.276,161.209,161.149
1247.584,159.715,160.093,159.709,159.619,160.235,160.855,161.526,161.615,161.555
1248.084,159.871,160.468,159.959,159.838,160.673,161.011,161.713,161.802,161.711
1248.584,159.809,160.500,159.927,159.807,160.391,161.199,161.807,161.584,161.711
1249.115,159.121,159.812,159.209,159.119,159.454,160.480,160.963,160.771,160.867
1249.615,157.590,158.156,157.740,157.682,158.110,158.980,159.370,159.177,158.992
1250.115,156.121,156.718,156.209,156.275,156.735,157.230,157.776,157.396,157.305
1250.646,155.371,155.875,155.552,155.588,155.891,156.511,156.901,156.396,156.586
1251.146,155.496,155.812,155.552,155.557,155.704,156.324,156.838,156.396,156.430
1251.646,155.777,155.812,155.646,155.619,155.891,156.261,156.745,156.396,156.430
1252.178,155.715,156.000,155.802,155.744,156.110,156.511,156.776,156.396,156.430
1252.678,156.152,156.468,156.209,156.182,156.454,157.042,157.182,156.959,156.899
1253.178,157.434,157.812,157.521,157.557,157.516,158.417,158.495,158.271,158.367
1253.709,159.465,159.593,159.459,159.338,159.766,160.449,160.526,160.490,160.399
1254.209,160.840,161.250,160.677,160.775,161.454,162.136,162.526,162.365,162.367
1254.709,161.402,161.906,161.365,161.682,162.110,162.792,163.338,163.177,163.024
1255.240,161.496,162.000,161.427,161.682,162.048,162.980,163.495,163.365,163.274
1255.740,161.559,162.062,161.709,161.525,161.954,162.949,163.495,163.427,163.367
1256.240,161.527,162.062,161.677,161.525,162.079,163.074,163.557,163.302,163.586
1256.771,161.902,162.406,161.865,161.807,162.360,163.386,163.807,163.740,163.867
1257.271,162.496,163.125,162.552,162.525,163.048,164.105,164.463,164.240,164.430
1257.771,162.996,163.781,163.271,163.244,163.641,164.542,165.213,165.052,164.992
1258.303,163.402,164.093,163.459,163.463,163.735,164.730,165.245,165.396,165.336
1258.803,163.059,163.343,162.677,162.869,163.235,164.230,164.526,164.740,164.649
1259.303,160.934,161.156,160.615,160.619,161.016,161.824,162.307,162.146,162.086
1259.834,158.090,158.562,158.115,157.900,158.298,158.855,159.182,159.209,158.899
1260.334,156.402,156.531,156.334,156.182,156.485,157.011,157.338,157.084,157.086
1260.834,155.934,156.156,155.771,155.682,156.079,156.605,156.963,156.552,156.680
1261.365,156.277,156.593,156.240,156.182,156.485,157.011,157.307,156.990,157.117
1261.865,157.527,157.937,157.459,157.463,157.735,158.355,158.557,158.177,158.461
1262.365,159.996,160.187,159.990,159.963,160.016,160.824,161.057,161.021,160.836
1262.896,163.059,163.375,163.177,163.150,163.329,164.011,164.557,164.459,164.242
1263.396,165.496,165.968,165.677,165.713,165.704,166.792,167.307,166.990,167.211
1263.896,166.465,167.156,166.521,166.744,167.016,168.324,168.526,168.459,168.711
1264.428,166.777,167.437,166.677,166.744,167.298,168.542,168.745,168.771,169.024
1264.928,166.871,167.125,166.865,166.869,167.360,168.511,168.713,168.709,168.930
1265.428,167.215,167.750,167.334,167.525,167.766,168.949,169.338,169.021,169.399
1265.959,167.559,168.156,167.521,167.650,168.079,169.449,169.620,169.646,169.899
1266.459,167.121,168.156,167.084,167.182,168.079,169.074,169.620,169.521,169.774
1266.959,165.590,166.437,165.740,165.650,166.485,167.480,168.026,167.990,167.805
1267.490,161.809,162.531,161.802,161.775,162.485,163.511,163.838,163.709,163.680
1267.990,157.871,158.250,157.959,158.088,158.391,159.136,159.307,159.365,159.055
1268.521,156.371,156.406,156.396,156.557,156.704,157.167,157.432,157.271,157.055
1269.021,155.902,156.406,156.115,156.338,156.141,156.761,157.182,156.677,156.930
1269.521,156.527,156.750,156.490,156.494,156.704,157.324,157.620,157.177,157.211
1270.053,157.246,157.687,157.396,157.338,157.704,158.230,158.432,158.084,158.149
1270.553,159.184,159.875,159.271,159.275,159.516,160.105,160.338,160.052,159.961
1271.053,163.152,163.781,163.271,163.275,163.516,163.886,164.495,164.021,164.305
1271.584,168.590,168.937,168.834,168.744,169.048,169.730,170.213,170.084,170.211
1272.084,173.152,173.812,173.396,173.400,173.798,174.730,175.120,175.209,175.149
1272.584,175.152,175.937,175.646,175.650,176.048,176.761,177.432,177.334,177.274
1273.115,176.215,177.156,176.365,176.338,176.891,177.855,178.463,178.146,178.117
1273.615,177.809,178.468,177.927,177.807,178.173,179.074,179.526,179.427,179.399
1274.115,178.996,179.562,178.927,178.807,179.360,180.136,180.588,180.302,180.274
1274.646,178.215,179.031,178.615,178.400,178.985,179.824,180.151,180.240,179.836
1275.146,174.152,174.562,174.490,174.182,174.860,175.386,175.932,175.552,175.336
1275.646,166.777,167.062,167.021,166.557,167.454,168.074,168.495,167.834,167.899
1276.178,161.402,161.406,161.302,160.963,161.485,162.355,162.557,162.052,162.117
1276.678,159.684,159.875,159.615,159.713,159.860,160.324,160.588,160.240,160.149
1277.178,159.402,159.500,159.177,159.275,159.391,159.855,160.370,159.927,159.711
1277.709,159.371,159.562,159.177,159.088,159.360,159.730,160.213,159.927,159.680
1278.209,160.121,160.125,159.865,159.775,160.048,160.542,160.745,160.396,160.211
1278.709,163.277,163.093,162.896,163.150,162.985,163.167,163.463,163.115,163.211
1279.240,169.871,169.375,169.240,169.463,169.173,169.417,169.588,169.240,169.242
1279.740,176.434,176.343,175.990,176.400,176.329,176.605,176.682,176.209,176.117
1280.240,180.652,180.781,180.709,180.494,180.610,181.167,181.245,180.865,180.774
1280.771,181.340,181.531,181.521,181.244,181.454,182.324,182.463,182.084,181.899
1281.271,178.902,179.000,179.084,178.713,179.173,179.917,180.182,179.677,179.367
1281.771,172.809,173.156,172.959,172.463,173.204,173.886,174.057,173.490,173.211
1282.303,165.309,165.625,165.365,165.119,165.798,166.511,166.557,166.115,165.992
1282.803,160.652,160.843,160.584,160.369,160.798,161.636,161.713,161.427,161.305
1283.303,159.277,159.500,159.084,159.025,159.423,160.042,160.307,159.896,159.742
1283.834,158.871,159.343,158.990,158.744,159.329,159.511,160.120,159.552,159.492
1284.334,158.840,159.281,158.959,158.807,159.016,159.511,160.057,159.396,159.586
1284.834,159.871,160.062,159.802,159.775,159.673,160.230,160.557,160.240,160.461
1285.365,163.465,163.656,163.365,163.244,163.298,163.699,163.995,163.677,163.899
1285.865,168.590,168.968,168.740,168.463,168.798,169.167,169.432,168.990,169.242
1286.365,172.215,172.718,172.615,172.088,172.704,172.980,173.526,173.021,173.336
1286.896,172.809,173.281,173.052,172.682,173.266,173.949,174.213,173.865,174.055
1287.396,171.715,171.937,171.615,171.244,172.048,172.699,173.120,172.802,172.742
1287.928,170.215,170.375,169.802,169.650,170.266,170.949,171.526,171.271,171.055
1288.428,168.996,169.218,168.896,168.744,169.298,169.917,170.432,170.115,170.024
1288.928,168.184,168.531,168.271,168.275,168.516,169.261,169.682,169.396,169.430
1289.459,166.871,167.250,166.927,166.900,167.266,167.980,168.401,168.052,168.117
1289.959,164.027,164.531,163.990,163.963,164.516,165.199,165.463,165.115,165.274
1290.459,160.652,161.031,160.646,160.682,161.079,161.636,161.963,161.646,161.555
1290.990,158.309,158.593,158.302,158.463,158.673,159.105,159.495,159.209,159.117
1291.490,157.496,157.843,157.584,157.682,158.079,158.355,158.620,158.427,158.274
1291.990,158.059,158.312,158.240,158.088,158.610,158.917,159.026,158.802,158.836
1292.521,159.277,159.531,159.427,159.275,159.610,160.355,160.463,160.021,160.305
1293.021,160.777,160.937,160.896,160.869,161.204,162.136,162.276,162.021,162.117
1293.521,161.809,162.000,161.865,161.869,162.391,163.230,163.526,163.521,163.305
1294.053,161.809,161.937,161.834,161.525,162.141,163.167,163.432,163.427,163.242
1294.553,160.902,160.906,160.927,160.557,161.235,162.167,162.370,162.209,162.211
1295.053,159.590,159.625,159.521,159.307,160.016,160.761,161.151,160.740,160.805
1295.584,158.152,158.281,158.146,157.900,158.548,159.167,159.682,159.271,159.024
1296.084,156.934,157.218,156.959,156.838,157.391,157.917,158.307,157.927,157.524
1296.584,156.246,156.562,156.240,156.307,156.704,157.199,157.463,157.021,156.961
1297.115,156.246,156.343,156.209,156.213,156.485,157.011,157.276,156.927,156.992
1297.615,156.590,156.625,156.459,156.463,156.548,157.167,157.495,157.209,157.086
1298.115,156.652,156.937,156.677,156.682,156.766,157.386,157.745,157.427,157.305
1298.646,156.684,156.937,156.677,156.682,156.798,157.449,157.745,157.334,157.430
1299.146,157.059,157.218,156.865,156.869,156.954,157.824,157.870,157.427,157.711
1299.646,157.590,157.718,157.365,157.338,157.485,158.355,158.338,158.021,158.024
1300.178,157.590,157.812,157.552,157.463,157.641,158.324,158.557,158.209,158.149
1300.678,157.027,157.468,157.302,157.088,157.266,157.949,158.151,157.802,158.024
1301.178,156.527,156.906,156.552,156.432,156.735,157.417,157.432,157.209,157.274
1301.709,156.027,156.125,155.834,155.838,156.048,156.761,156.776,156.677,156.399
1302.209,155.340,155.437,155.209,155.244,155.423,156.199,156.338,156.052,155.680
1302.709,154.746,154.968,154.740,154.775,155.173,155.699,155.870,155.584,155.305
1303.240,154.590,154.875,154.615,154.525,154.985,155.542,155.495,155.396,155.274
1303.740,154.684,155.000,154.677,154.588,155.016,155.574,155.651,155.427,155.367
1304.240,154.965,155.343,154.927,155.088,155.266,155.792,156.026,155.802,155.649
1304.771,155.434,155.500,155.115,155.369,155.579,156.136,156.307,155.959,155.899
1305.271,155.527,155.531,155.334,155.369,155.673,156.230,156.338,155.959,156.117
1305.771,155.402,155.687,155.427,155.338,155.766,156.199,156.401,155.927,156.149
1306.303,155.434,155.843,155.490,155.400,155.923,156.261,156.495,156.052,156.211
1306.803,155.496,155.968,155.521,155.494,155.829,156.417,156.495,156.302,156.274
1307.303,155.496,155.718,155.490,155.400,155.735,156.417,156.370,156.365,156.274
1307.834,155.496,155.593,155.365,155.400,155.735,156.355,156.338,156.334,156.117
1308.334,155.309,155.562,155.240,155.338,155.704,156.199,156.245,156.115,156.055
1308.865,155.277,155.437,155.146,155.213,155.704,156.199,156.338,156.021,156.086
1309.365,155.309,155.437,155.271,155.213,155.610,156.230,156.401,155.959,156.086
