Date/Time :,2018/12/06 @ 03:08:06 PM,2018/12/07 @ 03:15:05 PM,2018/12/08 @ 02:54:44 PM,2018/12/09 @ 03:01:52 PM,2018/12/10 @ 03:08:19 PM,2018/12/11 @ 03:15:13 PM,2018/12/12 @ 02:53:47 PM
Survey Type :,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS
X Units :,Meters,Meters,Meters,Meters,Meters,Meters,Meters
Y Units :,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius
Calibrated Depth Interval :,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Distance Average :,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Time Average :,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59
Asset :,1BP2,1BP2,1BP2,1BP2,1BP2,1BP2,1BP2
Probe Name :,1BP2,1BP2,1BP2,1BP2,1BP2,1BP2,1BP2
Distance (m),Temp(C),Temp (C),Temp (C),Temp (C),Temp (C),Temp (C),Temp (C)

1667.337,180.954,182.816,184.702,189.918,202.588,262.561,
1667.869,181.360,183.097,185.171,189.980,201.088,262.186,
1668.369,181.673,183.254,185.265,190.386,200.806,263.717,
1668.869,181.579,183.254,185.140,190.855,200.588,262.186,
1669.400,181.235,183.222,184.640,190.386,200.744,262.592,
1669.900,181.110,183.316,184.765,190.543,201.900,263.623,
1670.400,181.548,183.222,185.265,191.199,202.056,262.842,
1670.931,181.485,183.316,185.546,191.324,200.838,263.030,
1671.431,181.766,183.660,185.327,191.324,203.025,262.373,
1671.931,181.891,183.816,185.702,191.355,202.431,263.436,
1672.462,182.141,183.972,186.265,191.699,201.869,263.155,
1672.962,182.235,184.379,186.265,191.355,202.119,262.061,
1673.462,182.423,184.316,186.077,191.636,202.963,262.686,
1673.994,182.516,183.785,186.077,191.293,201.963,263.030,
1674.494,182.141,183.754,185.984,191.386,202.931,264.123,
1674.994,182.235,184.316,185.890,191.449,202.369,262.436,
1675.525,182.235,184.410,186.046,191.574,202.744,263.530,
1676.025,182.485,184.379,186.202,191.761,203.213,262.311,
1676.525,182.485,184.566,186.296,192.011,203.338,263.561,
1677.056,182.548,183.972,185.952,191.355,201.431,262.436,
1677.556,182.266,183.660,185.421,191.074,201.275,262.280,
1678.056,181.579,183.191,185.077,191.199,202.056,261.436,
1678.587,181.110,183.285,185.109,190.761,202.681,262.405,
1679.087,180.798,182.785,184.859,190.324,201.150,262.530,
1679.587,180.516,182.379,184.484,190.011,200.931,260.498,
1680.119,180.391,182.379,184.421,189.949,201.025,260.186,
1680.619,180.673,182.660,184.796,190.230,201.275,260.311,
1681.119,181.423,183.597,185.359,190.761,202.119,261.561,
1681.650,181.454,183.629,185.546,191.199,202.931,262.061,
1682.150,181.548,183.629,185.796,191.293,202.431,262.842,
1682.681,181.548,183.379,185.984,191.293,201.400,262.186,
1683.181,181.641,183.566,185.796,191.543,201.556,261.342,
1683.681,181.235,183.535,185.734,191.105,202.213,262.186,
1684.212,180.798,183.004,185.421,190.824,201.338,262.123,
1684.712,180.110,182.472,184.921,190.324,201.369,260.748,
1685.212,179.641,182.035,184.202,189.574,201.681,261.280,
1685.744,179.704,181.972,184.077,189.511,201.494,259.967,
1686.244,179.704,182.004,184.421,189.605,201.275,260.717,
1686.744,179.141,181.566,183.796,189.261,200.244,260.248,
1687.275,179.141,181.785,183.640,189.511,201.588,260.530,
1687.775,179.673,182.191,183.952,189.699,200.994,260.811,
1688.275,180.110,182.316,184.265,190.011,200.681,262.217,
1688.806,180.235,182.535,184.609,190.105,200.556,260.936,
1689.306,180.079,182.535,184.609,190.293,201.369,261.342,
1689.806,180.266,182.847,184.921,190.293,201.150,260.936,
1690.337,181.079,183.316,185.702,190.730,201.369,261.405,
1690.837,181.329,183.504,185.640,191.230,200.244,259.748,
1691.337,180.048,182.097,184.077,189.980,199.744,259.436,
1691.869,178.516,180.504,182.202,188.293,199.744,258.436,
1692.369,178.204,179.972,182.109,187.855,198.681,257.717,
1692.869,178.610,180.535,182.796,188.074,198.713,258.873,
1693.400,179.204,181.566,183.671,188.793,199.181,258.873,
1693.900,179.391,181.691,184.359,189.605,200.275,259.998,
1694.400,179.360,181.910,184.265,189.699,199.838,261.467,
1694.931,179.548,182.191,184.546,189.699,198.588,259.280,
1695.431,180.266,182.941,184.702,190.136,200.056,259.373,
1695.931,180.829,182.941,185.546,190.574,201.150,259.217,
1696.462,180.829,182.941,185.452,191.105,200.963,260.780,
1696.962,180.360,183.066,185.171,190.511,200.900,260.686,
1697.462,180.610,183.066,185.452,190.793,200.931,260.373,
1697.994,180.266,182.816,184.984,190.730,200.056,260.842,
1698.494,179.485,182.160,184.452,189.980,200.431,261.123,
1698.994,179.391,181.816,184.327,189.136,200.369,260.592,
1699.525,179.204,181.504,183.765,189.011,199.463,258.998,
1700.025,178.235,180.941,183.109,188.543,199.369,257.905,
1700.525,178.235,180.910,183.109,188.543,198.556,259.092,
1701.056,178.704,181.410,183.577,189.074,199.306,260.061,
1701.556,178.423,181.129,183.515,189.136,200.213,257.873,
1702.056,178.110,180.597,183.015,188.668,199.681,258.936,
1702.587,177.329,180.035,182.140,188.011,198.838,258.936,
1703.087,177.454,180.347,182.421,187.730,198.713,258.061,
1703.619,178.735,181.285,183.484,188.730,198.994,258.280,
1704.119,179.516,182.035,184.327,189.949,200.088,259.373,
1704.619,179.704,182.191,184.359,190.105,200.775,259.373,
1705.150,179.891,182.410,184.546,190.324,200.556,260.217,
1705.650,180.141,182.472,184.327,190.199,199.838,259.842,
1706.150,180.204,182.691,184.734,190.199,199.244,259.686,
1706.681,179.954,182.472,184.296,189.918,199.744,259.686,
1707.181,179.516,182.316,184.265,189.730,199.369,258.405,
1707.681,179.985,182.660,184.265,189.886,199.463,259.998,
1708.212,180.860,183.472,185.077,190.605,200.713,260.686,
1708.712,180.798,183.066,185.046,190.886,202.275,260.311,
1709.212,181.079,183.441,185.171,190.824,200.431,258.061,
1709.744,181.954,183.629,185.390,190.730,200.463,258.186,
1710.244,181.079,183.316,185.296,190.699,201.150,259.842,
1710.744,180.423,182.722,184.827,189.949,201.181,259.905,
1711.275,180.579,182.910,184.671,189.949,198.994,259.467,
1711.775,180.704,182.691,184.609,189.949,200.056,258.530,
1712.275,179.485,182.066,183.640,189.418,198.869,258.530,
1712.806,179.423,181.847,183.890,189.324,198.713,257.498,
1713.306,179.954,182.504,184.390,189.793,199.400,257.467,
1713.806,179.704,182.597,184.296,189.511,198.775,258.967,
1714.337,178.860,181.754,183.734,189.418,198.994,258.873,
1714.837,177.391,179.754,182.234,187.949,197.681,258.592,
1715.337,176.548,179.004,180.921,185.949,195.744,256.061,
1715.869,176.548,179.347,180.952,186.293,195.994,256.186,
1716.369,177.516,180.097,182.046,187.574,197.213,256.686,
1716.869,177.860,180.379,182.671,188.011,197.619,256.998,
1717.400,177.360,179.535,181.734,186.636,197.525,256.405,
1717.900,175.829,178.129,179.984,185.011,195.713,253.186,
1718.400,173.829,176.254,177.484,182.543,192.181,250.967,
1718.931,171.891,174.097,175.327,180.668,189.306,246.967,
1719.431,170.641,172.316,174.046,178.293,187.463,243.030,
1719.931,170.204,171.629,173.140,177.636,186.806,243.186,
1720.462,171.110,172.566,173.984,178.636,188.556,243.436,
1720.962,173.548,175.379,176.796,181.699,192.150,248.373,
1721.462,175.704,178.097,179.421,184.730,195.463,252.248,
1721.994,176.329,178.191,180.140,185.386,195.713,253.592,
1722.494,175.766,177.410,179.234,184.574,194.400,252.748,
1722.994,175.673,177.816,179.484,184.386,194.181,252.405,
1723.525,177.204,179.785,181.515,185.761,195.869,253.686,
1724.025,178.860,181.410,183.202,188.511,197.588,256.248,
1724.556,179.141,181.347,183.265,188.761,198.963,257.217,
1725.056,177.704,180.004,182.234,187.511,199.275,256.717,
1725.556,178.048,180.472,182.265,187.793,198.931,256.405,
1726.087,180.548,182.722,184.640,189.605,200.244,258.123,
1726.587,181.173,183.160,184.952,190.574,201.213,259.342,
1727.087,180.516,182.160,184.390,189.355,199.900,258.748,
1727.619,180.641,182.566,184.327,189.293,198.369,259.467,
1728.119,181.485,183.504,185.296,190.105,201.525,260.842,
1728.619,182.485,184.504,186.015,190.730,202.838,261.936,
1729.150,183.235,185.410,186.827,192.355,203.150,263.967,
1729.650,185.923,187.754,189.327,194.355,205.400,266.030,
1730.150,189.923,191.535,192.359,196.980,208.400,267.655,
1730.681,193.141,194.379,195.546,199.730,210.150,270.623,
1731.181,194.173,195.191,196.421,201.261,211.369,273.186,
1731.681,193.641,194.879,196.109,201.043,212.463,273.967,
1732.212,191.985,193.597,194.827,200.136,211.119,272.186,
1732.712,190.048,191.316,192.827,198.293,208.556,270.811,
1733.212,187.704,189.472,190.640,196.136,206.650,267.405,
1733.744,186.391,188.222,189.452,194.418,205.931,265.311,
1734.244,186.266,187.972,189.546,194.136,204.869,264.498,
1734.744,185.454,186.972,188.952,193.699,203.994,262.405,
1735.275,185.048,186.441,187.890,193.199,203.744,263.092,
1735.775,185.641,187.066,188.327,193.449,203.744,262.936,
1736.275,186.579,187.941,189.702,194.449,203.275,263.342,
1736.806,187.329,189.066,190.046,195.043,205.119,264.686,
1737.306,188.548,189.879,190.952,195.543,206.338,265.311,
1737.806,189.891,191.379,192.452,196.636,206.400,266.592,
1738.337,190.891,192.379,193.327,198.136,206.744,268.186,
1738.837,191.235,192.441,193.265,198.230,206.775,268.092,
1739.337,191.548,193.097,193.390,198.136,207.056,266.592,
1739.869,191.798,193.222,194.046,198.261,207.681,266.998,
1740.369,191.829,193.035,193.984,198.636,207.213,266.342,
1740.869,191.485,192.379,193.515,197.918,207.056,266.748,
1741.400,191.016,192.191,193.296,197.949,207.681,265.905,
1741.900,191.110,192.472,193.515,197.543,206.869,268.061,
1742.400,191.110,192.347,193.296,198.011,206.713,265.217,
1742.931,190.485,191.441,192.484,197.136,206.838,265.936,
1743.431,189.923,191.410,192.296,197.074,205.681,266.186,
1743.962,189.641,191.097,192.296,196.699,205.744,266.780,
1744.462,189.673,190.847,192.046,196.480,205.338,266.623,
1744.962,189.423,190.347,191.609,195.855,205.556,266.092,
1745.494,188.891,189.691,190.859,195.605,204.400,264.561,
1745.994,188.016,189.160,190.296,194.980,203.119,262.748,
1746.494,188.860,189.910,190.421,195.480,205.088,265.155,
1747.025,191.641,192.222,192.984,197.293,206.275,266.780,
1747.525,194.079,195.347,196.140,200.105,209.650,269.592,
1748.025,195.485,196.504,197.671,202.136,213.494,272.123,
1748.556,195.454,196.566,198.015,202.824,213.306,274.748,
1749.056,195.048,196.035,197.265,202.105,211.806,274.280,
1749.556,194.016,195.129,196.609,200.980,210.838,271.123,
1750.087,192.891,194.160,195.452,199.886,210.056,270.561,
1750.587,192.079,193.222,194.577,199.168,208.806,270.248,
1751.087,191.829,193.129,194.171,198.761,208.338,269.811,
1751.619,192.610,193.566,194.421,199.136,207.650,269.498,
1752.119,193.204,194.379,195.452,199.636,207.963,270.186,
1752.619,193.173,194.722,195.515,199.855,209.400,270.280,
1753.150,193.266,194.597,195.202,199.324,208.213,270.717,
1753.650,193.391,194.472,194.859,199.136,208.213,269.280,
1754.150,193.423,194.629,194.890,199.480,208.869,268.561,
1754.681,194.204,194.722,195.515,199.918,210.150,267.967,
1755.181,194.985,195.535,195.921,200.324,208.963,269.780,
1755.681,195.204,196.004,196.609,200.793,209.463,268.780,
1756.212,195.298,196.285,196.921,201.324,210.306,272.342,
1756.712,195.110,196.097,196.390,200.824,209.338,270.873,
1757.212,194.985,195.941,196.265,200.449,209.556,269.405,
1757.744,194.860,195.816,196.577,200.886,210.025,269.936,
1758.244,194.735,195.754,196.577,200.949,209.275,269.592,
1758.744,194.891,195.410,196.015,200.699,209.525,270.030,
1759.275,195.048,195.816,196.515,200.730,210.713,270.717,
1759.775,195.516,196.160,196.765,201.011,209.588,271.467,
1760.275,195.391,196.347,196.796,201.043,209.588,271.092,
1760.806,195.454,195.879,196.859,201.011,210.588,270.248,
1761.306,194.860,195.816,196.296,200.386,210.088,268.780,
1761.806,194.391,195.847,195.734,200.730,207.963,268.123,
1762.337,194.954,196.004,195.984,200.605,207.963,268.905,
1762.837,195.454,196.222,196.546,200.699,210.556,269.717,
1763.337,195.891,196.566,196.765,200.824,209.681,270.342,
1763.869,195.829,196.504,196.796,200.980,209.900,269.936,
1764.369,195.579,196.504,197.171,200.980,208.713,272.467,
1764.900,195.516,196.191,197.140,200.730,209.119,270.998,
1765.400,195.048,196.222,196.796,201.011,208.994,269.186,
1765.900,195.266,196.222,196.827,200.824,208.525,270.311,
1766.431,195.579,196.129,196.452,200.636,209.056,270.905,
1766.931,195.391,196.004,196.796,200.480,209.650,269.498,
1767.431,195.360,196.316,196.671,200.855,209.963,268.186,
1767.962,195.516,196.191,196.702,200.793,208.244,268.592,
1768.462,195.329,195.816,196.234,200.168,209.025,269.842,
1768.962,195.173,195.847,196.265,200.261,207.650,269.280,
1769.494,195.329,195.816,196.140,200.543,207.838,269.248,
1769.994,195.391,196.160,196.140,200.449,207.681,268.998,
1770.494,194.860,195.785,195.984,199.949,208.963,268.811,
1771.025,194.735,195.660,195.796,199.418,208.681,267.967,
1771.525,195.110,195.785,195.890,199.886,208.213,269.530,
1772.025,195.610,196.004,196.484,200.136,208.869,268.655,
1772.556,195.641,196.472,196.671,200.668,209.150,268.342,
1773.056,195.454,196.097,196.640,200.574,207.994,269.280,
1773.556,194.891,195.441,195.890,199.918,206.806,268.530,
1774.087,194.798,195.504,195.671,199.730,209.931,267.280,
1774.587,194.766,195.441,195.984,199.636,207.838,266.873,
1775.087,194.423,194.941,195.421,199.230,207.900,267.561,
1775.619,193.735,194.566,194.296,198.355,206.994,265.530,
1776.119,193.735,194.410,194.921,198.355,212.275,264.967,
1776.619,193.673,194.441,194.671,198.136,211.713,265.030,
1777.150,193.579,193.816,194.202,197.761,212.244,265.561,
1777.650,193.110,193.629,193.515,197.855,212.213,263.748,
1778.150,193.079,193.410,193.702,197.324,211.213,262.936,
1778.681,192.610,192.379,192.796,196.449,209.338,261.655,
1779.181,191.923,191.691,191.984,195.511,209.306,262.498,
1779.681,191.048,191.222,191.577,194.886,210.744,259.248,
1780.212,190.485,190.941,190.827,194.511,209.088,259.030,
1780.712,189.735,190.160,190.359,193.886,208.463,259.155,
1781.212,188.360,188.722,189.015,192.886,206.150,257.186,
1781.744,186.485,186.879,186.796,190.418,203.088,255.655,
1782.244,185.860,186.285,186.296,188.918,201.838,254.186,
1782.744,185.798,186.285,186.077,189.761,203.838,253.842,
1783.275,185.391,186.191,186.077,189.636,203.931,254.405,
1783.775,185.141,186.035,185.452,188.886,202.775,253.998,
1784.275,185.141,185.254,185.015,188.418,200.775,254.342,
1784.806,185.141,185.285,185.202,188.418,201.150,254.905,
1785.306,185.923,186.222,186.327,189.543,203.650,253.530,
1785.837,187.954,187.972,188.452,191.418,205.400,254.842,
1786.337,188.423,188.129,188.890,192.605,206.994,257.342,
1786.837,188.048,188.316,188.702,192.011,205.619,260.623,
1787.369,187.141,187.754,188.077,191.511,205.306,257.561,
1787.869,186.079,186.847,187.265,190.261,203.619,255.717,
1788.369,185.235,185.816,185.921,189.168,203.463,253.342,
1788.900,185.360,186.004,185.734,188.511,202.369,252.373,
1789.400,185.048,186.316,186.046,189.105,202.713,251.998,
1789.900,185.360,185.972,185.890,189.261,202.994,251.998,
1790.431,185.798,186.504,186.390,189.605,202.994,250.905,
1790.931,186.423,186.597,186.577,190.105,202.744,251.155,
1791.431,186.360,186.785,186.734,189.980,202.588,252.967,
1791.962,186.360,186.941,186.984,190.074,203.056,253.530,
1792.462,187.079,187.441,187.327,190.449,204.463,254.405,
1792.962,187.704,188.410,188.359,191.543,205.088,255.217,
1793.494,189.110,189.410,189.734,193.074,205.994,257.498,
1793.994,190.079,190.254,190.546,194.199,206.463,257.342,
1794.494,190.548,190.910,191.046,194.636,207.838,258.280,
1795.025,190.954,191.347,191.452,195.074,228.119,260.686,
1795.525,191.516,191.660,191.515,195.011,208.775,262.311,
1796.025,191.360,191.847,191.952,194.918,208.181,261.123,
1796.556,191.454,192.191,192.296,195.386,208.369,262.217,
1797.056,192.391,192.722,192.734,195.699,210.275,264.873,
1797.556,193.016,193.347,193.234,196.918,210.556,265.748,
1798.087,193.173,193.504,193.859,197.105,209.713,263.373,
1798.587,193.204,193.129,193.796,196.980,209.088,262.592,
1799.087,192.610,192.910,193.296,196.480,210.150,261.873,
1799.619,192.048,192.691,192.671,195.824,207.275,260.217,
1800.119,192.516,193.191,193.452,196.636,206.994,258.311,
1800.619,193.673,194.347,194.765,198.199,209.275,261.467,
1801.150,194.110,194.691,195.171,198.699,211.744,263.280,
1801.650,199.985,200.379,197.327,199.355,214.525,266.405,
