Date/Time :,2020/12/15 @ 12:41:58 PM,2020/12/16 @ 12:33:16 PM,2020/12/17 @ 12:41:21 PM,2020/12/18 @ 12:48:45 PM,2020/12/19 @ 12:40:49 PM,2020/12/20 @ 12:48:20 PM,2020/12/21 @ 12:39:27 PM,2020/12/22 @ 12:47:51 PM,2020/12/23 @ 12:40:09 PM
Survey Type :,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS
X Units :,Meters,Meters,Meters,Meters,Meters,Meters,Meters,Meters,Meters
Y Units :,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius
Calibrated Depth Interval :,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Distance Average :,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Time Average :,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59
Asset :,1AP6,1AP6,1AP6,1AP6,1AP6,1AP6,1AP6,1AP6,1AP6
Probe Name :,1AP6,1AP6,1AP6,1AP6,1AP6,1AP6,1AP6,1AP6,1AP6
Distance (m),Temp(C),Temp (C),Temp (C),Temp (C),Temp (C),Temp (C),Temp (C),Temp (C),Temp (C)

825.765,166.200,165.851,165.840,166.633,165.950,165.720,166.096,166.453,166.558
826.265,166.075,165.851,165.840,166.665,165.981,165.627,166.127,166.609,166.527
826.765,165.950,165.664,165.653,166.665,165.793,165.564,166.002,166.359,166.464
827.296,165.919,165.539,165.559,166.415,165.700,165.533,165.783,166.109,166.370
827.796,166.106,165.633,165.684,166.571,165.700,165.720,165.908,166.171,166.277
828.296,166.419,166.070,165.997,166.977,166.106,166.033,166.252,166.390,166.620
828.828,166.606,166.289,166.215,167.040,166.168,166.252,166.440,166.609,166.839
829.328,166.325,166.039,165.934,166.727,165.981,165.939,166.252,166.484,166.683
829.828,165.731,165.414,165.372,166.196,165.606,165.470,165.752,166.046,166.183
830.359,165.419,164.945,164.840,165.883,165.262,165.064,165.440,165.546,165.714
830.859,165.294,164.883,164.872,166.008,165.043,164.970,165.315,165.546,165.589
831.359,165.575,165.383,165.434,166.258,165.200,165.158,165.502,165.984,165.839
831.890,166.138,165.820,165.622,166.696,165.700,165.627,165.940,166.546,166.558
832.390,166.138,165.570,165.559,166.602,165.762,165.658,166.065,166.421,166.620
832.890,165.450,165.070,165.028,165.727,165.293,165.002,165.377,165.640,165.777
833.421,165.263,165.039,164.872,165.321,164.762,164.720,164.877,165.359,165.277
833.921,165.700,165.476,165.153,165.821,165.137,165.095,165.283,165.796,165.777
834.421,165.731,165.601,165.059,165.821,165.200,165.127,165.315,165.765,165.777
834.953,165.044,164.914,164.340,165.196,164.450,164.345,164.658,165.046,165.152
835.453,164.544,164.383,163.997,164.915,164.137,163.908,164.221,164.734,164.777
835.953,164.544,164.508,164.278,165.071,164.231,164.189,164.408,164.859,164.777
836.484,164.200,164.226,164.059,164.883,163.856,163.908,164.158,164.421,164.464
836.984,162.638,162.383,162.278,163.040,162.137,162.127,162.283,162.671,162.652
837.484,160.669,160.383,160.184,160.977,160.012,160.064,160.315,160.765,160.839
838.015,160.669,160.351,159.997,160.915,159.856,160.033,160.315,160.828,160.839
838.515,162.856,162.164,162.028,162.977,162.012,162.064,162.377,162.921,162.870
839.015,165.513,164.758,164.809,165.852,164.887,164.814,165.158,165.515,165.652
839.546,167.044,166.601,166.528,167.571,166.668,166.377,166.721,167.265,167.277
840.046,167.200,166.726,166.715,167.727,166.856,166.783,167.190,167.765,167.745
840.546,166.481,166.039,165.997,166.946,166.293,166.189,166.596,167.078,167.277
841.078,165.981,165.289,165.434,166.290,165.700,165.502,165.940,166.171,166.433
841.578,165.919,165.289,165.340,166.196,165.575,165.408,165.752,165.984,166.120
842.078,166.294,165.851,165.840,166.915,166.012,165.845,166.158,166.640,166.683
842.609,166.731,166.070,166.278,167.040,166.481,166.252,166.690,166.984,167.027
843.109,166.575,165.945,166.122,166.915,166.387,166.220,166.627,166.953,167.027
843.609,166.638,165.851,165.809,166.946,166.231,166.158,166.596,166.796,166.933
844.140,166.763,165.976,165.903,166.883,166.231,166.158,166.783,166.671,166.902
844.640,166.919,166.320,165.997,167.102,166.450,166.314,166.783,166.828,167.152
845.140,167.481,166.726,166.528,167.602,166.950,166.783,167.252,167.515,167.589
845.671,168.200,167.476,167.278,168.383,167.887,167.814,168.065,168.484,168.464
846.171,169.106,168.195,167.997,169.102,168.637,168.658,169.002,169.296,169.183
846.703,169.481,168.351,168.340,169.352,168.918,168.877,169.221,169.578,169.464
847.203,169.669,168.539,168.372,169.540,168.918,168.814,169.002,169.296,169.370
847.703,169.200,168.570,168.497,169.571,168.668,168.470,168.658,168.984,168.964
848.234,168.856,168.570,168.497,169.508,168.418,168.033,168.346,168.671,168.652
848.734,168.981,168.601,168.309,169.290,168.168,167.939,168.190,168.484,168.495
849.234,168.950,168.320,168.122,169.008,167.950,167.658,168.002,168.203,168.214
849.765,168.888,168.070,168.028,168.758,167.700,167.502,167.721,167.953,168.089
850.265,168.825,168.070,167.840,168.477,167.637,167.283,167.690,167.859,168.120
850.765,168.638,168.070,167.747,168.383,167.481,167.283,167.658,167.828,167.902
851.296,168.669,168.133,167.747,168.571,167.793,167.752,167.846,168.046,168.183
851.796,169.075,168.414,168.278,169.040,168.200,168.283,168.283,168.546,168.714
852.296,169.294,168.570,168.434,169.321,168.325,168.283,168.471,168.828,168.933
852.828,169.013,168.476,168.153,169.008,168.231,168.158,168.377,168.640,168.620
853.328,168.825,168.351,168.059,168.946,168.231,168.002,168.190,168.421,168.370
853.828,168.981,168.695,168.497,169.165,168.450,168.252,168.408,168.640,168.620
854.359,169.638,169.101,169.090,169.790,168.887,168.752,168.877,169.140,169.183
854.859,170.013,169.258,169.215,170.040,169.137,168.970,169.033,169.578,169.527
855.359,169.731,168.976,168.809,169.696,168.606,168.408,168.721,169.078,169.277
855.890,169.356,168.664,168.184,168.821,168.075,167.908,168.033,168.453,168.527
856.390,169.200,168.351,167.747,168.446,167.575,167.533,167.783,168.140,168.058
856.890,168.981,168.101,167.715,168.446,167.606,167.533,167.752,168.140,168.058
857.421,168.700,167.664,167.403,167.977,167.543,167.377,167.690,168.109,168.089
857.921,168.419,167.164,166.840,167.477,166.918,166.845,167.252,167.890,167.714
858.421,168.138,167.039,166.747,167.477,166.731,166.814,167.065,167.703,167.683
858.953,168.169,167.133,167.059,167.915,167.200,166.908,167.440,167.921,167.964
859.453,168.575,167.695,167.434,168.540,167.606,167.533,167.971,168.328,168.308
859.953,168.763,168.101,167.840,168.696,167.825,167.814,168.065,168.609,168.464
860.484,168.669,167.664,167.715,168.696,167.793,167.689,168.002,168.359,168.464
860.984,168.388,167.508,167.465,168.571,167.637,167.533,167.815,168.296,168.308
861.484,168.825,167.633,167.528,168.540,167.668,167.533,168.002,168.234,168.339
862.015,169.075,168.070,167.809,168.696,167.856,167.752,168.252,168.390,168.620
862.515,169.075,168.070,167.622,168.602,167.606,167.752,168.065,168.296,168.308
863.015,168.731,167.664,167.184,168.258,167.137,167.220,167.502,167.953,167.870
863.546,168.606,167.445,166.965,167.977,167.012,167.002,167.346,167.703,167.714
864.046,168.513,167.601,167.215,168.040,166.981,167.064,167.346,167.734,167.870
864.546,168.669,167.851,167.340,168.352,167.262,167.314,167.596,168.078,168.183
865.078,168.731,167.726,167.528,168.383,167.543,167.470,167.783,168.296,168.277
865.578,168.731,167.695,167.528,168.571,167.793,167.627,167.940,168.296,168.339
866.078,168.825,167.695,167.715,168.665,167.918,167.627,168.065,168.296,168.402
866.609,168.731,167.820,167.840,168.727,167.856,167.877,168.096,168.578,168.527
867.109,168.731,167.851,167.747,168.665,167.887,167.970,168.033,168.640,168.652
867.640,168.981,168.070,167.903,168.915,167.981,168.095,168.190,169.015,168.964
868.140,169.356,168.414,168.247,169.290,168.325,168.345,168.815,169.265,169.245
868.640,169.356,168.289,168.247,169.196,168.325,168.314,168.627,169.171,169.120
869.171,169.263,167.976,167.872,168.727,167.950,167.877,168.221,168.640,168.745
869.671,168.981,167.883,167.653,168.477,167.856,167.783,168.065,168.421,168.308
870.171,168.731,167.758,167.653,168.477,167.762,167.752,168.033,168.390,168.308
